HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
33K3E8REWWVUFI6YMIT4V29ZC418XO M1229 de en ad 180 6761.0 "Mon Oct 03 08:32:10 2022" "Mon Oct 03 10:24:51 2022" Submitted
3ZQA3IO31BRPA98LM6XTXFVYMUQ1OS M0231 de en ad 181 3048.0 "Mon Oct 03 09:18:22 2022" "Mon Oct 03 10:09:10 2022" Submitted
3ZCC2DXSD74YUTNQ4ID0DT4A7PXYYX M0623 de en ad 182 614.0 "Mon Oct 03 07:47:16 2022" "Mon Oct 03 07:57:30 2022" Submitted
3X7837UUADY6GKILCZH5KF5TVBW6JC M0609 de en ad 183 1691.0 "Mon Oct 03 09:18:33 2022" "Mon Oct 03 09:46:44 2022" Submitted
3L2OEKSTW9AJFNW8REF6EGG8EAV8YU M0392 de en ad 185 2467.0 "Mon Oct 03 10:05:03 2022" "Mon Oct 03 10:46:10 2022" Submitted
3S8APUMBJXJWHUDKP07SGXZTG5QBFZ M0489 de en ad 186 4836.0 "Mon Oct 03 09:18:54 2022" "Mon Oct 03 10:39:30 2022" Submitted
3OREP8RUT2B2VU9F0KDAYIZ5HKQBGY M0609 de en ad 187 3004.0 "Mon Oct 03 08:08:00 2022" "Mon Oct 03 08:58:04 2022" Submitted
3RWO3EJELH97V9KM16A8MF0OWZM1P9 M0345 de en ad 190 1422.0 "Mon Oct 03 09:46:29 2022" "Mon Oct 03 10:10:11 2022" Submitted
33IXYHIZB5IAN3DSBWUBXMBPAYYE2I M0790 de en ad 192 676.0 "Mon Oct 03 08:31:29 2022" "Mon Oct 03 08:42:45 2022" Submitted
3BCRDCM0ODU1R4O3UKHHLU56A0W6KB M0270 de en ad 193 4849.0 "Mon Oct 03 09:18:22 2022" "Mon Oct 03 10:39:11 2022" Submitted
37VE3DA4YUHGVQ4QKQVSJIB6WK3BHX M0609 de en ad 194 597.0 "Mon Oct 03 07:40:49 2022" "Mon Oct 03 07:50:46 2022" Submitted
3O4VWC1GEW67J1V3TXJ7DCT9LKUJ3J M0269 de en ad 195 1102.0 "Mon Oct 03 09:41:20 2022" "Mon Oct 03 09:59:42 2022" Submitted
33BFF6QPI1BTPLV20W2M22NHNG33WY M0609 de en ad 196 519.0 "Mon Oct 03 07:39:16 2022" "Mon Oct 03 07:47:55 2022" Submitted
33NOQL7T9OZJKD6DN0HPSNPAK4Z8ZL M0080 de en ad 197 1640.0 "Mon Oct 03 08:40:34 2022" "Mon Oct 03 09:07:54 2022" Submitted
3N7PQ0KLI5PZ8L9BFW8GGWGHGCYE3T M1069 de en ad 198 1552.0 "Mon Oct 03 07:47:06 2022" "Mon Oct 03 08:12:58 2022" Submitted
3GV1I4SEO9PCBA6LFKTI0UILZ016LE M1323 de en ad 200 4350.0 "Mon Oct 03 08:40:03 2022" "Mon Oct 03 09:52:33 2022" Submitted
3Z56AA6EK40WHSO6FWUX07XAZ5R6MG M0500 de en ad 201 1019.0 "Mon Oct 03 07:18:05 2022" "Mon Oct 03 07:35:04 2022" Submitted
39TX062QX1O8EL0SA1Y84L1OWI93XR M1058 de en ad 202 4919.0 "Mon Oct 03 08:30:37 2022" "Mon Oct 03 09:52:36 2022" Submitted
3DWNFENNE3VS1XE7TBOQNHLFZKQJ44 M0207 de en ad 203 2023.0 "Mon Oct 03 07:18:19 2022" "Mon Oct 03 07:52:02 2022" Submitted
39AYGO6AFFK2ZA96RX9XDMMA4V16NG M0982 de en ad 204 1380.0 "Mon Oct 03 07:18:25 2022" "Mon Oct 03 07:41:25 2022" Submitted
3XAOZ9UYRZRSVLL11JPXMKQY1V81Q0 M1229 de en ad 205 4929.0 "Mon Oct 03 07:46:32 2022" "Mon Oct 03 09:08:41 2022" Submitted
3UDTAB6HH6ZMWXJXOYABMKHZM3Y90J M1229 de en ad 208 2665.0 "Mon Oct 03 07:23:46 2022" "Mon Oct 03 08:08:11 2022" Submitted
3HXCEECSQMTYZJXV04FJR0DCDJ1YZO M0421 de en ad 209 871.0 "Mon Oct 03 07:18:29 2022" "Mon Oct 03 07:33:00 2022" Submitted
3CZH926SICEKQHSFFADZQ18NUCUE4E M0506 de en ad 210 6844.0 "Mon Oct 03 07:30:47 2022" "Mon Oct 03 09:24:51 2022" Submitted
3BVS8WK9Q0VGRLFAQ8DDJUCLWXIBIQ M0176 de en ad 211 937.0 "Mon Oct 03 07:18:31 2022" "Mon Oct 03 07:34:08 2022" Submitted
3TZDZ3Y0JS6M3M4FKHEB0P09RV491M M0463 de en ad 212 2512.0 "Mon Oct 03 07:50:45 2022" "Mon Oct 03 08:32:37 2022" Submitted
35O6H0UNLSGAXGI77G70S9RTZGLJ59 M0270 de en ad 213 5134.0 "Mon Oct 03 09:18:32 2022" "Mon Oct 03 10:44:06 2022" Submitted
3BAKUKE49HCS7M01EYEXRA03XHA1R1 M0943 de en ad 214 2563.0 "Mon Oct 03 09:18:33 2022" "Mon Oct 03 10:01:16 2022" Submitted
3FJ2RVH25Z6TS7MB3LEP58AEJ1I923 M1229 de en ad 216 7164.0 "Mon Oct 03 08:20:40 2022" "Mon Oct 03 10:20:04 2022" Submitted
3X7837UUADY6GKILCZH5KF5TVBWJ6P M0105 de en ad 217 2668.0 "Mon Oct 03 07:33:44 2022" "Mon Oct 03 08:18:12 2022" Submitted
3B9XR6P1WEVCMWZG8QYDVVRL9C7BJ2 M1069 de en ad 218 3472.0 "Mon Oct 03 09:30:19 2022" "Mon Oct 03 10:28:11 2022" Submitted
3G9UA71JVVUPKKWQV9MXQT5PQMGJ7O M1317 de en ad 219 5450.0 "Mon Oct 03 09:18:43 2022" "Mon Oct 03 10:49:33 2022" Submitted
34R0BODSP1Z2M0WFTFW9VTE1U8PE5J M0489 de en ad 220 4821.0 "Mon Oct 03 09:18:43 2022" "Mon Oct 03 10:39:04 2022" Submitted
3RBI0I35XE3XEQQ2FXKANZ8XYO33YX M1359 de en ad 221 2369.0 "Mon Oct 03 11:18:36 2022" "Mon Oct 03 11:58:05 2022" Submitted
341H3G5YF0E12O1ASW4AZ8JS16MZ0O M0788 de en ad 222 3499.0 "Mon Oct 03 07:18:07 2022" "Mon Oct 03 08:16:26 2022" Submitted
3NBFJK3IOHIMEOYO4PIW42Z4OJ9GO7 M1248 de en ad 223 1126.0 "Mon Oct 03 09:23:27 2022" "Mon Oct 03 09:42:13 2022" Submitted
3B6F54KMR2C4810ETNE2HK5ZJJT1SP M0496 de en ad 224 283.0 "Mon Oct 03 07:18:13 2022" "Mon Oct 03 07:22:56 2022" Submitted
3WA2XVDZEMHY54WTYY6ENZS1Q30E6Z M0233 de en ad 226 5608.0 "Mon Oct 03 13:19:58 2022" "Mon Oct 03 14:53:26 2022" Submitted
3IV1AEQ4DRDTKY195EE34T1K16MJ8B M0024 de en ad 227 945.0 "Mon Oct 03 07:18:04 2022" "Mon Oct 03 07:33:49 2022" Submitted
33N1S8XHHML19DMSOF8ADD226YSZ1R M0813 de en ad 228 4680.0 "Mon Oct 03 09:20:20 2022" "Mon Oct 03 10:38:20 2022" Submitted
3FHTJGYT8N04ZOAPJPVBT24UYO5GPO M1267 de en ad 231 1278.0 "Mon Oct 03 08:08:21 2022" "Mon Oct 03 08:29:39 2022" Submitted
3Z8UJEJOCZDIDPIU7LSUOIF6PFI93E M0348 de en ad 232 2129.0 "Mon Oct 03 09:21:33 2022" "Mon Oct 03 09:57:02 2022" Submitted
3O0M2G5VC623VL1Y7ZXDYN7C3FE94Z M1272 de en ad 233 5327.0 "Mon Oct 03 09:18:12 2022" "Mon Oct 03 10:46:59 2022" Submitted
3E24UO25QZQKHV9ISC9ASBMFU566OV M0857 de en ad 234 1131.0 "Mon Oct 03 08:07:50 2022" "Mon Oct 03 08:26:41 2022" Submitted
3GS542CVJVNLR45YL4GN3FDQ3B9954 M0140 de en ad 235 3466.0 "Mon Oct 03 07:49:53 2022" "Mon Oct 03 08:47:39 2022" Submitted
368IUKXGA5822VLJ7CMPHBR54A26PC M1353 de en ad 236 940.0 "Mon Oct 03 09:24:29 2022" "Mon Oct 03 09:40:09 2022" Submitted
3CMIQF80GNQN27MY7P1EHGHF96O6Q3 M1359 de en ad 238 1005.0 "Mon Oct 03 08:20:40 2022" "Mon Oct 03 08:37:25 2022" Submitted
3LVTFB9DE5IPZ0B4J2A0T7U43KRGQF M1338 de en ad 239 3930.0 "Mon Oct 03 07:18:25 2022" "Mon Oct 03 08:23:55 2022" Submitted
3ZVPAMTJWN3PB1Q4WHZ0YX49Z6TGRG M0944 de en ad 240 5019.0 "Mon Oct 03 09:20:52 2022" "Mon Oct 03 10:44:31 2022" Submitted
39WICJI5ATSXJG07BJMT16HZ4I73ZO M1188 de en ad 241 3136.0 "Mon Oct 03 11:22:03 2022" "Mon Oct 03 12:14:19 2022" Submitted
3ZRKL6Z1E831CGQHB6Z5O795L8CGS4 M0790 de en ad 242 333.0 "Mon Oct 03 11:18:57 2022" "Mon Oct 03 11:24:30 2022" Submitted
337F8MIIMZDLZRDL73EK5C6J0BK40I M1017 de en ad 243 3458.0 "Mon Oct 03 09:12:22 2022" "Mon Oct 03 10:10:00 2022" Submitted
3QMELQS6Y5BNE81YK4QEM6RK5SQ6R4 M0977 de en ad 244 1141.0 "Mon Oct 03 07:31:38 2022" "Mon Oct 03 07:50:39 2022" Submitted
3VMV5CHJZ8F2RG3W064VYC5RNRQGTT M1323 de en ad 245 6228.0 "Mon Oct 03 09:18:12 2022" "Mon Oct 03 11:02:00 2022" Submitted
3PEG1BH7AER7XG5YQBYPWARYO17BK1 M1353 de en ad 246 2502.0 "Mon Oct 03 09:34:47 2022" "Mon Oct 03 10:16:29 2022" Submitted
311HQEI8RSGFKZ1UDVPJENTF9MLZ7L M1407 cs en ad 260 574.0 "Thu Oct 06 01:44:42 2022" "Thu Oct 06 01:54:16 2022" Submitted
311HQEI8RSGFKZ1UDVPJENTF9MLZ7L M1322 cs en ad 260 1548.0 "Thu Oct 06 03:16:55 2022" "Thu Oct 06 03:42:43 2022" Submitted
31GN6YMHLPSX92GHQB3NAAVTFYUWSF M0580 cs en ad 97 3015.0 "Thu Oct 06 03:16:45 2022" "Thu Oct 06 04:07:00 2022" Submitted
31GN6YMHLPSX92GHQB3NAAVTFYUWSF M0365 cs en ad 97 4127.0 "Thu Oct 06 03:34:43 2022" "Thu Oct 06 04:43:30 2022" Submitted
31KSVEGZ34SL8NG4BM3IK0QXTWBWRR M0362 cs en ad 92 5710.0 "Thu Oct 06 03:17:06 2022" "Thu Oct 06 04:52:16 2022" Submitted
31KSVEGZ34SL8NG4BM3IK0QXTWBWRR M1357 cs en ad 92 1083.0 "Thu Oct 06 01:16:51 2022" "Thu Oct 06 01:34:54 2022" Submitted
31N9JPQXIPIIWZTNNG01ADB0DB9HNO M0726 cs en ad 89 3230.0 "Thu Oct 06 02:01:57 2022" "Thu Oct 06 02:55:47 2022" Submitted
31N9JPQXIPIIWZTNNG01ADB0DB9HNO M0905 cs en ad 89 2302.0 "Thu Oct 06 01:32:35 2022" "Thu Oct 06 02:10:57 2022" Submitted
32CAVSKPCEPKNESIIS92WLNN4I6U1U M0289 cs en ad 230 2619.0 "Thu Oct 06 03:17:16 2022" "Thu Oct 06 04:00:55 2022" Submitted
32CAVSKPCEPKNESIIS92WLNN4I6U1U M0170 cs en ad 230 3118.0 "Thu Oct 06 03:17:17 2022" "Thu Oct 06 04:09:15 2022" Submitted
32CAVSKPCEPKNESIIS92WLNN4I71U2 M1377 cs en ad 4 3411.0 "Thu Oct 06 02:16:27 2022" "Thu Oct 06 03:13:18 2022" Submitted
32CAVSKPCEPKNESIIS92WLNN4I71U2 M1065 cs en ad 4 5055.0 "Thu Oct 06 03:06:20 2022" "Thu Oct 06 04:30:35 2022" Submitted
32LAQ1JNT9PLWY4RKBTC2R6IW1XTU2 M0812 cs en ad 60 1339.0 "Thu Oct 06 01:32:04 2022" "Thu Oct 06 01:54:23 2022" Submitted
32LAQ1JNT9PLWY4RKBTC2R6IW1XTU2 M0360 cs en ad 60 791.0 "Thu Oct 06 03:21:13 2022" "Thu Oct 06 03:34:24 2022" Submitted
32TZXEA1OLKL6GY33MIKJHPT55J41I M1093 cs en ad 204 2394.0 "Thu Oct 06 03:17:17 2022" "Thu Oct 06 03:57:11 2022" Submitted
32TZXEA1OLKL6GY33MIKJHPT55J41I M0914 cs en ad 204 2880.0 "Thu Oct 06 01:16:50 2022" "Thu Oct 06 02:04:50 2022" Submitted
32ZCLEW0BZKEQQ0QRVGEQFWAQIEPJX M1351 cs en ad 72 865.0 "Thu Oct 06 01:17:53 2022" "Thu Oct 06 01:32:18 2022" Submitted
32ZCLEW0BZKEQQ0QRVGEQFWAQIEPJX M0766 cs en ad 72 2714.0 "Thu Oct 06 01:32:35 2022" "Thu Oct 06 02:17:49 2022" Submitted
336OE47KI2KD1UXLK68SLXF0E2OWVK M1316 cs en ad 147 1719.0 "Thu Oct 06 02:16:07 2022" "Thu Oct 06 02:44:46 2022" Submitted
336OE47KI2KD1UXLK68SLXF0E2OWVK M0914 cs en ad 147 4546.0 "Thu Oct 06 01:25:34 2022" "Thu Oct 06 02:41:20 2022" Submitted
33KGGVH24UHC4IMDNXKPGSMRY0O1XU M1007 cs en ad 82 2070.0 "Thu Oct 06 02:16:48 2022" "Thu Oct 06 02:51:18 2022" Submitted
33KGGVH24UHC4IMDNXKPGSMRY0O1XU M0013 cs en ad 82 3116.0 "Thu Oct 06 05:16:57 2022" "Thu Oct 06 06:08:53 2022" Submitted
33N1S8XHHML19DMSOF8ADD2260LZ1O M0986 cs en ad 133 4198.0 "Thu Oct 06 03:17:17 2022" "Thu Oct 06 04:27:15 2022" Submitted
33N1S8XHHML19DMSOF8ADD2260LZ1O M0914 cs en ad 133 4012.0 "Thu Oct 06 01:17:53 2022" "Thu Oct 06 02:24:45 2022" Submitted
33N1S8XHHML19DMSOF8ADD2260M1ZR M0191 cs en ad 90 6805.0 "Thu Oct 06 01:19:15 2022" "Thu Oct 06 03:12:40 2022" Submitted
33N1S8XHHML19DMSOF8ADD2260M1ZR M0301 cs en ad 90 490.0 "Thu Oct 06 03:16:45 2022" "Thu Oct 06 03:24:55 2022" Submitted
33QQ60S6ASIKGP70M952IG4DZQ0U0R M0128 cs en ad 201 946.0 "Thu Oct 06 01:18:54 2022" "Thu Oct 06 01:34:40 2022" Submitted
33QQ60S6ASIKGP70M952IG4DZQ0U0R M0665 cs en ad 201 3058.0 "Thu Oct 06 01:55:37 2022" "Thu Oct 06 02:46:35 2022" Submitted
33TGB4G0LPHDD2YMPG4ZMY5MQJETXU M1315 cs en ad 128 3532.0 "Thu Oct 06 01:15:49 2022" "Thu Oct 06 02:14:41 2022" Submitted
33TGB4G0LPHDD2YMPG4ZMY5MQJETXU M0268 cs en ad 128 5233.0 "Thu Oct 06 01:30:52 2022" "Thu Oct 06 02:58:05 2022" Submitted
33W1NHWFYHL2IXY1QYSKJJLXYJCTZR M0353 cs en ad 175 1987.0 "Thu Oct 06 01:16:11 2022" "Thu Oct 06 01:49:18 2022" Submitted
33W1NHWFYHL2IXY1QYSKJJLXYJCTZR M0233 cs en ad 175 3795.0 "Thu Oct 06 01:16:35 2022" "Thu Oct 06 02:19:50 2022" Submitted
34XASH8KLQM4RY6BUST667ORUC9PM1 M1194 cs en ad 115 1744.0 "Thu Oct 06 03:16:45 2022" "Thu Oct 06 03:45:49 2022" Submitted
34XASH8KLQM4RY6BUST667ORUC9PM1 M0177 cs en ad 115 456.0 "Thu Oct 06 03:28:34 2022" "Thu Oct 06 03:36:10 2022" Submitted
34ZTTGSNJXO3ZW6F38SIE765IMWHQB M0292 cs en ad 150 3217.0 "Thu Oct 06 01:32:55 2022" "Thu Oct 06 02:26:32 2022" Submitted
34ZTTGSNJXO3ZW6F38SIE765IMWHQB M0905 cs en ad 150 3399.0 "Thu Oct 06 01:34:07 2022" "Thu Oct 06 02:30:46 2022" Submitted
366FYU4PTGP54JHI020FXIXJR0CKE6 M1007 cs en ad 264 5029.0 "Thu Oct 06 03:17:16 2022" "Thu Oct 06 04:41:05 2022" Submitted
366FYU4PTGP54JHI020FXIXJR0CKE6 M0853 cs en ad 264 2992.0 "Thu Oct 06 01:52:23 2022" "Thu Oct 06 02:42:15 2022" Submitted
36FFXPMST9O0EKTZOV0EP2B53LEHO3 M0677 cs en ad 91 6422.0 "Thu Oct 06 01:22:09 2022" "Thu Oct 06 03:09:11 2022" Submitted
36FFXPMST9O0EKTZOV0EP2B53LEHO3 M0387 cs en ad 91 3293.0 "Thu Oct 06 01:16:31 2022" "Thu Oct 06 02:11:24 2022" Submitted
36QZ6V1589DKHYRCVBOMSMAWUIJSUC M0099 cs en ad 78 4592.0 "Thu Oct 06 03:12:39 2022" "Thu Oct 06 04:29:11 2022" Submitted
36QZ6V1589DKHYRCVBOMSMAWUIJSUC M1027 cs en ad 78 294.0 "Thu Oct 06 01:39:15 2022" "Thu Oct 06 01:44:09 2022" Submitted
37AQKJ12TXO6WLP2K632XVKGDNQTTB M0249 cs en ad 51 3188.0 "Thu Oct 06 01:16:11 2022" "Thu Oct 06 02:09:19 2022" Submitted
37AQKJ12TXO6WLP2K632XVKGDNQTTB M0711 cs en ad 51 2581.0 "Thu Oct 06 02:14:14 2022" "Thu Oct 06 02:57:15 2022" Submitted
388CL5C1RJNS8ZQ2B3KMXL7B8G9HLM M0511 cs en ad 26 3853.0 "Thu Oct 06 02:02:07 2022" "Thu Oct 06 03:06:20 2022" Submitted
388CL5C1RJNS8ZQ2B3KMXL7B8G9HLM M0013 cs en ad 26 930.0 "Thu Oct 06 03:16:45 2022" "Thu Oct 06 03:32:15 2022" Submitted
38LRF35D5LWGXH6X5WNLKE2K22KU3M M1005 cs en ad 240 3119.0 "Thu Oct 06 03:16:24 2022" "Thu Oct 06 04:08:23 2022" Submitted
38LRF35D5LWGXH6X5WNLKE2K22KU3M M0428 cs en ad 240 2484.0 "Thu Oct 06 01:21:28 2022" "Thu Oct 06 02:02:52 2022" Submitted
39WICJI5ATSXJG07BJMT16HZ4KZZ3G M1296 cs en ad 153 1282.0 "Thu Oct 06 02:51:18 2022" "Thu Oct 06 03:12:40 2022" Submitted
39WICJI5ATSXJG07BJMT16HZ4KZZ3G M0948 cs en ad 153 5594.0 "Thu Oct 06 01:18:06 2022" "Thu Oct 06 02:51:20 2022" Submitted
3A3KKYU7P3HUB73C6E71Y1WNN9CMWT M0580 cs en ad 135 1630.0 "Thu Oct 06 03:12:39 2022" "Thu Oct 06 03:39:49 2022" Submitted
3A3KKYU7P3HUB73C6E71Y1WNN9CMWT M0914 cs en ad 135 1863.0 "Thu Oct 06 01:17:11 2022" "Thu Oct 06 01:48:14 2022" Submitted
3B0MCRZMBRUAC13OM8LYNBIMZHKPPX M0515 cs en ad 236 1974.0 "Thu Oct 06 01:19:35 2022" "Thu Oct 06 01:52:29 2022" Submitted
3B0MCRZMBRUAC13OM8LYNBIMZHKPPX M0013 cs en ad 236 3631.0 "Thu Oct 06 04:19:46 2022" "Thu Oct 06 05:20:17 2022" Submitted
3BC9H1KCYUCU5OSQPHVCSWJUWJQWYT M0985 cs en ad 256 5904.0 "Thu Oct 06 02:16:17 2022" "Thu Oct 06 03:54:41 2022" Submitted
3BC9H1KCYUCU5OSQPHVCSWJUWJQWYT M0444 cs en ad 256 1929.0 "Thu Oct 06 01:39:15 2022" "Thu Oct 06 02:11:24 2022" Submitted
3BFF0DJK8XC5HLCNV6YCNQOUB4CSTL M1392 cs en ad 59 3163.0 "Thu Oct 06 01:16:23 2022" "Thu Oct 06 02:09:06 2022" Submitted
3BFF0DJK8XC5HLCNV6YCNQOUB4CSTL M1128 cs en ad 59 4056.0 "Thu Oct 06 01:16:22 2022" "Thu Oct 06 02:23:58 2022" Submitted
3D5G8J4N5A4L9DTRP13HYD81A86TVR M0791 cs en ad 61 2537.0 "Thu Oct 06 01:16:51 2022" "Thu Oct 06 01:59:08 2022" Submitted
3D5G8J4N5A4L9DTRP13HYD81A86TVR M0655 cs en ad 61 1391.0 "Thu Oct 06 02:14:24 2022" "Thu Oct 06 02:37:35 2022" Submitted
3DWGDA5POF4K0THINIJ7S7P6IPG1VR M0085 cs en ad 11 932.0 "Thu Oct 06 01:16:11 2022" "Thu Oct 06 01:31:43 2022" Submitted
3DWGDA5POF4K0THINIJ7S7P6IPG1VR M0203 cs en ad 11 1868.0 "Thu Oct 06 01:15:52 2022" "Thu Oct 06 01:47:00 2022" Submitted
3E22YV8GG16A9GRB6T86JMDRZ2JPN1 M0238 cs en ad 131 4000.0 "Thu Oct 06 01:30:01 2022" "Thu Oct 06 02:36:41 2022" Submitted
3E22YV8GG16A9GRB6T86JMDRZ2JPN1 M0948 cs en ad 131 4788.0 "Thu Oct 06 01:20:37 2022" "Thu Oct 06 02:40:25 2022" Submitted
3FK4G712NX042LZ866TMDLS89LYSSW M0613 cs en ad 55 3556.0 "Thu Oct 06 01:16:37 2022" "Thu Oct 06 02:15:53 2022" Submitted
3FK4G712NX042LZ866TMDLS89LYSSW M0393 cs en ad 55 1625.0 "Thu Oct 06 01:16:24 2022" "Thu Oct 06 01:43:29 2022" Submitted
3FW4EL5A3LOISN1CICZAVL20DX1221 M0290 cs en ad 152 6152.0 "Thu Oct 06 01:19:04 2022" "Thu Oct 06 03:01:36 2022" Submitted
3FW4EL5A3LOISN1CICZAVL20DX1221 M0513 cs en ad 152 879.0 "Thu Oct 06 02:15:57 2022" "Thu Oct 06 02:30:36 2022" Submitted
3G4VVJO6PZG91A689GGQRUWN57EPKW M0165 cs en ad 83 3226.0 "Thu Oct 06 01:16:10 2022" "Thu Oct 06 02:09:56 2022" Submitted
3G4VVJO6PZG91A689GGQRUWN57EPKW M0372 cs en ad 83 3180.0 "Thu Oct 06 04:08:40 2022" "Thu Oct 06 05:01:40 2022" Submitted
3G57RS03HH5ARKKZ0V18TS5CX7S252 M0629 cs en ad 251 5676.0 "Thu Oct 06 03:16:14 2022" "Thu Oct 06 04:50:50 2022" Submitted
3G57RS03HH5ARKKZ0V18TS5CX7S252 M0985 cs en ad 251 2873.0 "Thu Oct 06 03:28:14 2022" "Thu Oct 06 04:16:07 2022" Submitted
3GITHABACYLEH9Q54VXUN95YOSRN2C M0486 cs en ad 262 2754.0 "Thu Oct 06 01:36:10 2022" "Thu Oct 06 02:22:04 2022" Submitted
3GITHABACYLEH9Q54VXUN95YOSRN2C M1377 cs en ad 262 5657.0 "Thu Oct 06 03:16:35 2022" "Thu Oct 06 04:50:52 2022" Submitted
3GL25Y6843U90782GJ3N0KAUWBIMXM M1138 cs en ad 159 831.0 "Thu Oct 06 03:16:45 2022" "Thu Oct 06 03:30:36 2022" Submitted
3GL25Y6843U90782GJ3N0KAUWBIMXM M1256 cs en ad 159 1017.0 "Thu Oct 06 01:38:33 2022" "Thu Oct 06 01:55:30 2022" Submitted
3GONHBMNHVYY528HH1R8X5Q54BGMZJ M0475 cs en ad 206 2396.0 "Thu Oct 06 01:18:24 2022" "Thu Oct 06 01:58:20 2022" Submitted
3GONHBMNHVYY528HH1R8X5Q54BGMZJ M0365 cs en ad 206 4491.0 "Thu Oct 06 03:28:34 2022" "Thu Oct 06 04:43:25 2022" Submitted
3H6W48L9F4P0WA0PYUZTF5QISENWPZ M0113 cs en ad 32 1534.0 "Thu Oct 06 01:38:44 2022" "Thu Oct 06 02:04:18 2022" Submitted
3H6W48L9F4P0WA0PYUZTF5QISENWPZ M1239 cs en ad 32 1803.0 "Thu Oct 06 03:12:39 2022" "Thu Oct 06 03:42:42 2022" Submitted
3HA5ODM5KASKUDGC01YRO8CF8PSSV1 M0990 cs en ad 164 1058.0 "Thu Oct 06 03:16:35 2022" "Thu Oct 06 03:34:13 2022" Submitted
3HA5ODM5KASKUDGC01YRO8CF8PSSV1 M0013 cs en ad 164 4038.0 "Thu Oct 06 03:16:45 2022" "Thu Oct 06 04:24:03 2022" Submitted
3HEM8MA6H9CVCD43ML0NNG8W4D6PQO M0990 cs en ad 273 4107.0 "Thu Oct 06 03:17:47 2022" "Thu Oct 06 04:26:14 2022" Submitted
3HEM8MA6H9CVCD43ML0NNG8W4D6PQO M0739 cs en ad 273 1895.0 "Thu Oct 06 01:16:11 2022" "Thu Oct 06 01:47:46 2022" Submitted
3I7KR83SNADO9NQ1SRKT54W803WK9W M1188 cs en ad 123 2758.0 "Thu Oct 06 01:38:13 2022" "Thu Oct 06 02:24:11 2022" Submitted
3I7KR83SNADO9NQ1SRKT54W803WK9W M1046 cs en ad 123 3232.0 "Thu Oct 06 02:24:49 2022" "Thu Oct 06 03:18:41 2022" Submitted
3IVKZBIBJ09FCCLSVCHN97L60AHHS0 M0790 cs en ad 213 596.0 "Thu Oct 06 03:09:25 2022" "Thu Oct 06 03:19:21 2022" Submitted
3IVKZBIBJ09FCCLSVCHN97L60AHHS0 M0185 cs en ad 213 1333.0 "Thu Oct 06 02:03:59 2022" "Thu Oct 06 02:26:12 2022" Submitted
3IZPORCT1F93BXLFGNHIJXGAE8YHRC M0192 cs en ad 207 950.0 "Thu Oct 06 03:28:24 2022" "Thu Oct 06 03:44:14 2022" Submitted
3IZPORCT1F93BXLFGNHIJXGAE8YHRC M1063 cs en ad 207 2288.0 "Thu Oct 06 01:19:04 2022" "Thu Oct 06 01:57:12 2022" Submitted
3IZVJEBJ6AKWGZNPULKR89TJEB1Z6M M0872 cs en ad 208 2665.0 "Thu Oct 06 01:30:52 2022" "Thu Oct 06 02:15:17 2022" Submitted
3IZVJEBJ6AKWGZNPULKR89TJEB1Z6M M0531 cs en ad 208 1794.0 "Thu Oct 06 01:20:16 2022" "Thu Oct 06 01:50:10 2022" Submitted
3JU8CV4BRLCSR1RN788JYBDWPCOPOG M1299 cs en ad 183 1395.0 "Thu Oct 06 01:16:39 2022" "Thu Oct 06 01:39:54 2022" Submitted
3JU8CV4BRLCSR1RN788JYBDWPCOPOG M0893 cs en ad 183 526.0 "Thu Oct 06 03:17:17 2022" "Thu Oct 06 03:26:03 2022" Submitted
3K2CEDRACB12JQZIB92QBHPOJFUMT3 M0121 cs en ad 36 1335.0 "Thu Oct 06 01:30:32 2022" "Thu Oct 06 01:52:47 2022" Submitted
3K2CEDRACB12JQZIB92QBHPOJFUMT3 M0372 cs en ad 36 3943.0 "Thu Oct 06 03:37:57 2022" "Thu Oct 06 04:43:40 2022" Submitted
3L21G7IH47W14NCNST6RZ6T006I1Y0 M0587 cs en ad 87 4354.0 "Thu Oct 06 03:49:33 2022" "Thu Oct 06 05:02:07 2022" Submitted
3L21G7IH47W14NCNST6RZ6T006I1Y0 M0331 cs en ad 87 6129.0 "Thu Oct 06 01:32:55 2022" "Thu Oct 06 03:15:04 2022" Submitted
3LB1BGHFL2W2D7OWUCQ15CCVSP8TY0 M0483 cs en ad 168 1664.0 "Thu Oct 06 03:07:32 2022" "Thu Oct 06 03:35:16 2022" Submitted
3LB1BGHFL2W2D7OWUCQ15CCVSP8TY0 M1191 cs en ad 168 4363.0 "Thu Oct 06 01:20:16 2022" "Thu Oct 06 02:32:59 2022" Submitted
3LOJFQ4BOXF0CD3I47PVR0FYROBKDD M0517 cs en ad 252 3123.0 "Thu Oct 06 02:26:52 2022" "Thu Oct 06 03:18:55 2022" Submitted
3LOJFQ4BOXF0CD3I47PVR0FYROBKDD M0396 cs en ad 252 7145.0 "Thu Oct 06 01:33:06 2022" "Thu Oct 06 03:32:11 2022" Submitted
3NC6WP7WJHKQGJXQAGDO7ZYELBQWWU M1179 cs en ad 219 1086.0 "Thu Oct 06 03:27:53 2022" "Thu Oct 06 03:45:59 2022" Submitted
3NC6WP7WJHKQGJXQAGDO7ZYELBQWWU M0848 cs en ad 219 2575.0 "Thu Oct 06 03:28:24 2022" "Thu Oct 06 04:11:19 2022" Submitted
